productId,productname,description,price,demoprice,brand,image,category,subcategory,stock
kb-0169,Ball Shundori Kul Boroi 500gm ± 50 gm,Ball Shundori Kul Boroi 500gm ± 50 gm,38,48,Krishan Bazar,https://lh3.google.com/u/0/d/1K36JRlHpDAf-sEgd0PqLnoDY4HiWUYrA=w948-h948-p-k-nu-iv1,Fruits,Regular Fruits,1000
kb-0170,Talent Chef Milk bread 350 gm,Talent Chef Milk bread 350 gm,110,120,Talent Chef,https://lh3.google.com/u/0/d/1IRnNRsf-Ry01saeDF5RjwCNuFmujMbM3=w948-h948-p-k-nu-iv1,Bakery,Breads & Buns,1000
kb-0171,Talent Chef Cream Bun 2 pcs 85 gm,Talent Chef Cream Bun 2 pcs 85 gm,70,80,Talent Chef,https://lh3.google.com/u/0/d/1i4Zi9JP3EeYEoRs97UacA6aiEz7iXQvT=w948-h948-p-k-nu-iv1,Bakery,Breads & Buns,1000
kb-0172,Talent Chef Chocolate Chip Cookies 170 gm,Talent Chef Chocolate Chip Cookies 170 gm,230,240,Talent Chef,https://lh3.google.com/u/0/d/1eNm5Jx5F5POqXmZM1lXJkCOuKtrTMOBV=w948-h948-p-k-nu-iv1,Snacks,Biscuits,1000
kb-0173,Talent Chef Melting Moment Cookies 250 gm,Talent Chef Melting Moment Cookies 250 gm,240,250,Talent Chef,https://lh3.google.com/u/0/d/1i8-etyo5G5Rrhb7oY36n4_hxx62y85Xi=w948-h948-p-k-nu-iv1,Snacks,Biscuits,1000
kb-0174,Mr. Noodles Cup Noodles Magic Masala 40 gm,Pran Mr. Noodles has an excellent blend of rich spices and ingredients. That makes it a delicious snack to satisfy your hunger whenever you want. These ready-to-eat noodles can be prepared within a few minutes.,20,30,Mr.Noodles,https://lh3.google.com/u/0/d/1dF335v6xPVRimyekL9fjcP635K0HIOlX=w948-h948-p-k-nu-iv1,Snacks,Noodles & Pasta,1000
kb-0175,Ruchi Hot Chanachur 150 gm,"Besides the essential ingredients and their individual savory taste, RUCHI Hot Chanachur has a shocking hot flavor to complement the crunchy snacks, which gives you a jolt and brings your moments to life. Its unique taste invokes an amazing excitement and fondness, and keeps you coming back for it over and over again.",40,50,Ruchi,https://lh3.google.com/u/0/d/186Brio8NDAN-Adqi3a1Qk-pT6EUQqTBo=w948-h948-p-k-nu-iv1,Snacks,Chanachur & Muri ,1000
kb-0176,Kolson Macaroni Pasta Screw 400 gm,Kolson Macaroni Pasta Screw 400 gm,75,85,Kolson,https://lh3.google.com/u/0/d/1p_edzJnxf0dr8sIsUCqpBxREARuURV8G=w948-h948-p-k-nu-iv1,Snacks,Noodles & Pasta,1000
kb-0177,Ispahani Lexus biscuit 150 gm,Ispahani Lexus biscuit 150 gm,90,100,Ispahani,https://lh3.google.com/u/0/d/1yFvIstOYE4pih4-mJvtuTbkcMxycX45a=w948-h948-p-k-nu-iv1,Snacks,Biscuits,1000
kb-0178,Ruchi Hot Chanachur 25 gm,Ruchi Hot Chanachur 25 gm,0,10,Ruchi,https://lh3.google.com/u/0/d/1wsY3-ZojOhZyA6mLciijlLGX8boTppet=w948-h948-p-k-nu-iv1,Snacks,Chanachur & Muri ,1000
kb-0179,Ruchi BBQ Chanachur 25 gm,Ruchi BBQ Chanachur 25 gm,0,10,Ruchi,https://lh3.google.com/u/0/d/1tdHy_l6RHcqlIAYEalTcTgA1Ondz2DcI=w948-h948-p-k-nu-iv1,Snacks,Chanachur & Muri ,1000
kb-0180,Kolson Macaroni Oyster Small 400  gm,Kolson Macaroni Oyster Small 400  gm,75,85,Kolson,https://lh3.google.com/u/0/d/1H_Ga9QcmK4HbbKdNM5OPyTjziq66Xhp3=w948-h948-p-k-nu-iv1,Snacks,Noodles & Pasta,1000
kb-0181,Kolson Macaroni Oyster Small 200 gm,Kolson Macaroni Oyster Small 200 gm,35,45,Kolson,https://lh3.google.com/u/0/d/1tJLuuODa_s9EYXIsDuLdHRu39LX3OIJb=w948-h948-p-k-nu-iv1,Snacks,Noodles & Pasta,1000
kb-0182,Kolson Macaroni Oyster Big 200 gm,Kolson Macaroni Oyster Big 200 gm,35,45,Kolson,https://lh3.google.com/u/0/d/1aTfOo8GttQxKSm46--nehfRlX2mZG7NB=w948-h948-p-k-nu-iv1,Snacks,Noodles & Pasta,1000
kb-0183,Kolson Macaroni Oyster Big 400 gm,Kolson Macaroni Oyster Big 400 gm,75,85,Kolson,https://lh3.google.com/u/0/d/1PsadnSObERJETVTjOSb55fvdJHX_rzB-=w948-h948-p-k-nu-iv1,Snacks,Noodles & Pasta,1000
kb-0184,Kazi Farms Chicken Meatballs 250 gm,Kazi Farms Kitchen chicken meatballs combine the incredible sort of Italian Style with a rich ingredient. Mixed with chicken and some rich flavor.,165,175,Kazi Farms,https://lh3.google.com/u/0/d/1seBSMrLv0GNF28Kr-OPJkfFVDTPI7d2s=w948-h948-p-k-nu-iv1,Frozen Foods,Frozen Foods,1000
kb-0185,Kazi Farms Chicken Samosa 250 gm,Kazi Farms Kitchen Chicken Samosa is a well known popular evening snack. It gives you an extraordinary mouth watery flavor and staggering smell.,200,210,Kazi Farms,https://lh3.google.com/u/0/d/1JCxfmH9fGzjCPurnS0htEwrGRglNfM84=w948-h948-p-k-nu-iv1,Frozen Foods,Frozen Foods,1000
kb-0186,Kazi Farms Chicken Shami Kabab 250 gm,Kazi Farms Chicken Shami Kabab is very good source of protein and loaded with sustenance. Incredible mouth watery flavor and stunning smell.,215,225,Kazi Farms,https://lh3.google.com/u/0/d/1MgoXfavyqjd8FJ0Sy2W3jsKwOOvAi2_t=w948-h948-p-k-nu-iv1,Frozen Foods,Frozen Foods,1000
kb-0187,Golden Harvest Mini Chicken Spring Roll 300 gm (15 pcs),,190,200,Golden Harvest,https://lh3.google.com/u/0/d/1_NOF3e9Yc9AstnYiIQ3NzilMdTb3OD9z=w948-h948-p-k-nu-iv1,Frozen Foods,Frozen Foods,1000
kb-0188,Kazi Farms French Fries 500 gm,Kazi Farms French Fries 500 gm,135,145,Kazi Farms,https://lh3.google.com/u/0/d/1IR4mtYGr2N5IPPdFqc9tfN2ZtuakOfhV=w948-h948-p-k-nu-iv1,Frozen Foods,Frozen Foods,1000
kb-0189,AG Food Red Wheat Rooti 800 gm,Premium Quality Ruti manufactured with high quality ingredients and by skilled Work Force under the supervision of Qualified Personnel of AG Food.,175,185,AG Food,https://lh3.google.com/u/0/d/1DHBNOEvZTUWsf-31kBw-gszmKZsuTpeK=w948-h948-p-k-nu-iv1,Frozen Foods,Frozen Foods,1000
kb-0190,AG Food Plain Paratha 20 pcs 1.3 kg,"Crispy, fluffy and delicious Premium Quality Paratha manufactured with high quality ingredients and by skilled Work Force under the supervision of Qualified Personnel of AG Food.",300,310,AG Food,https://lh3.google.com/u/0/d/1i0wzxzOQYw0PuYjjiSMQliYOuNrLUvVZ=w948-h948-p-k-nu-iv1,Frozen Foods,Frozen Foods,1000
kb-0191,Kazi Farms Chicken Spring Roll 250 gm,Kazi Farms Kitchen chicken Spring roll is light with crisp-crackly skin and small enough to enjoy in 4 bites. Incredible mouth watery flavor and stunning smell.,200,210,Kazi Farms,https://lh3.google.com/u/0/d/1F8Nx0G91Q-QsJ8_2ZnuwoxoXFc4YlSTG=w948-h948-p-k-nu-iv1,Frozen Foods,Frozen Foods,1000
kb-0192,Golden Harvest Dal Puri 454gm (10 Pcs),Golden Harvest Dal Puri 454gm (10 Pcs),120,130,Golden Harvest,https://lh3.google.com/u/0/d/16lPK0ZJsl9vcRRPCbx-zTYh6MmC0dkLA=w948-h948-p-k-nu-iv1,Frozen Foods,Frozen Foods,1000
kb-0193,AG Food Deshi Paratha 600 gm,AG Food Deshi Paratha 600 gm,120,130,AG Food,https://lh3.google.com/u/0/d/1C5f8Rzv_wKyLLnvMvLV4nyKsMNEjnMm8=w948-h948-p-k-nu-iv1,Frozen Foods,Frozen Foods,1000
kb-0194,Hosen Select Green Olives Whole 350 gm,Hosen Select Green Olives Whole 350 gm,265,275,Hosen,https://lh3.google.com/u/0/d/1wdd1WRT2ZSN2hE6FS-TV0a6fexwgiQG1=w948-h948-p-k-nu-iv1,Canned Foods,Canned Foods,1000
kb-0195,Hosen Quality Bamboo Shoot 552 gm,Hosen Quality Bamboo Shoot 552 gm,265,275,Hosen,https://lh3.google.com/u/0/d/1GqUXgLeVX8AZ95TDESSHFTDYOEnUfYa0=w948-h948-p-k-nu-iv1,Canned Foods,Canned Foods,1000
kb-0196,Hosen Select Black Olives Whole 350 gm,Hosen Select Black Olives Whole 350 gm,265,275,Hosen,https://lh3.google.com/u/0/d/1OWrY9o2r-hdtoUS6S-4Do9_Xuu9QFao_=w948-h948-p-k-nu-iv1,Canned Foods,Canned Foods,1000
kb-0197,Al Shifa Natural Honey 500 gm,"The famous Saudi Arabian brand Al Shifa is synonymous with 100% natural honey. Guaranteed to be 100% pure and natural, Al Shifa honey has established itself as an undisputed market leader in the entire Middle East and a high quality product in just few decades. Al Shifa honey is the proud recipient of the quality mark by the Saudi Arabian Standards Organization (SASO), ISO 22000 and with 100% Halal Guarantee. Sourced from the best honey origins in the world where honeybees flying a distance equal to more than three times around the world, tap over two million flowers only to make one pound of Al Shifa honey. These location include tropical forests of the South America, Australia and the Alps mountains in Northern Europe. In 2020, Fair Food & Life Style has taken over the distribution and marketing of Al Shifa honey in Bangladesh.",740,750,Al Shifa,https://lh3.google.com/u/0/d/1wLfqAd2nzknKgAmPY3J9fkyq27wTYtNP=w948-h948-p-k-nu-iv1,Sauce & Pickles,Honey ,1000
kb-0198,Al Shifa Natural Honey 250 gm,"The famous Saudi Arabian brand Al Shifa is synonymous with 100% natural honey. Guaranteed to be 100% pure and natural, Al Shifa honey has established itself as an undisputed market leader in the entire Middle East and a high quality product in just few decades. Al Shifa honey is the proud recipient of the quality mark by the Saudi Arabian Standards Organization (SASO), ISO 22000 and with 100% Halal Guarantee. Sourced from the best honey origins in the world where honeybees flying a distance equal to more than three times around the world, tap over two million flowers only to make one pound of Al Shifa honey. These location include tropical forests of the South America, Australia and the Alps mountains in Northern Europe. In 2020, Fair Food & Life Style has taken over the distribution and marketing of Al Shifa honey in Bangladesh.",415,425,Al Shifa,https://lh3.google.com/u/0/d/1B-DSdWaGybSUsyJVn63jzi9rPxVl7NAW=w948-h948-p-k-nu-iv1,Sauce & Pickles,Honey ,1000
kb-0199,Foster Clark Jam Mixed Fruit 450 gm,"Foster Clark's Mixed Fruit Jam Strawberry is prepared with all natural ingredients, no preservatives, and no artificial flavors or colors. Enjoy the rich, fruit filled taste spread on toast, for a delicious breakfast or a simple but tasty snack!",485,495,Foster Clark,https://lh3.google.com/u/0/d/1mRQhJ8vcwJU3E-xHnWTGyVbhOxjTBVL2=w948-h948-p-k-nu-iv1,Sauce & Pickles,Jam & Jelly ,1000
kb-0200,Suree Premium Oyster Sauce 295 ml,Suree Premium Oyster Sauce is crafted from a perfect blend of all natural and fresh ingredients. It has flavourful spices and can make your foods delicious.,419,429,Suree,https://lh3.google.com/u/0/d/1bwMicvDkkk2WiaiC0DcjjqXwqRmKaxDB=w948-h948-p-k-nu-iv1,Sauce & Pickles,Sauce ,1000
kb-0201,Radhuni Kasundi 265±20 ml,"Kasundi is a protein-rich, spicy relish made from mustard seeds. A condiment and a taste-enhancer. Kasundi brings out the best taste in whatever it is paired up with: seasonal green fruits, snacks such as “shingara” & “pakora”. Recent use of this condiment is in the preparation of “Shorshe Ilish”- a famous traditional recipe in Bengali cuisine & even as salad dressings. A dash of Radhuni Kasundi with any food will leave your taste buds tingling with joy.",40,50,Radhuni,https://lh3.google.com/u/0/d/1ealenhwhrAaoSHWyK06xV03bm0Yy8vwj=w948-h948-p-k-nu-iv1,Sauce & Pickles,Salad Dressings ,1000
kb-0202,Ruchi Red Chilli Sauce 360 gm,"Ruchi Red Chili Sauce is an amazing taste enhancer of any daily snacks which gives an unique taste of red chili, sourness and sweetness togather. Its seasoned secrete ""Ruchi"" recipe and ingredients together gives real taste of fresh ingredients.",110,120,Ruchi,https://lh3.google.com/u/0/d/1b1Qc5mv0_1bn7u6NvHdD1djaoHH3SrYX=w948-h948-p-k-nu-iv1,Sauce & Pickles,Sauce ,1000
kb-0203,Ruchi Sweet Chilli Sauce 350 gm,Ruchi Sweet Chilli Sauce 350 gm,110,120,Ruchi,https://lh3.google.com/u/0/d/1qiK4-tlOHOR4bQ4bzCV2BYdTlMsFPRpT=w948-h948-p-k-nu-iv1,Sauce & Pickles,Sauce ,1000
kb-0204,Shezan Tomato Ketchup 340gm,Shezan Tomato Ketchup 340gm,90,100,Sajeeb,https://lh3.google.com/u/0/d/1XxichKEBVTiEMRjmWNpDpZt8XUjMg8t8=w948-h948-p-k-nu-iv1,Sauce & Pickles,Sauce ,1000
kb-0205,Johnson's Baby Powder 50 gm,"Johnson's Baby Powder offers long lasting freshness and skin comfort to your baby’s delicate skin. It is a safe talcum powder made especially for babies, made with U.S. Pharmacopoeia grade talc to ensure it meets the highest quality & purity. It Helps eliminate friction and has clean, classic baby-fresh scent. Clinically proven to be gentle and mild for your baby’s skin, causes no allergy or irritation to baby's skin and keeps babies feeling fresh and playful. It is Dermatologist-tested and hypoallergenic. No Parabens, No Sulfates, No Dye.",110,120,Johnson's,https://lh3.google.com/u/0/d/1gy2LYhdYXeX5hmMlcFqP4HgyaSsIjd_u=w948-h948-p-k-nu-iv1,Baby Care & Food,Baby Skin Care ,1000
kb-0206,Linco Baby Cotton Buds (L-22568) 200 pcs,"Linco Paper Cotton Buds is made from 100% cotton. Use these anti-bacterial cotton buds around your child’s eyes, nose and ears.",210,220,Linco,https://lh3.google.com/u/0/d/1TrKvb3XDYjDRHXCaaZI5eH-WlN0FGtSf=w948-h948-p-k-nu-iv1,Baby Care & Food,Baby Skin Care ,1000
kb-0207,Nestle Lactogen 4 (BIB) Powder 350 gm,"NESTLÉ LACTOGEN 4 is a follow-up formula milk powder for 2 to 5 years old pre-school babies. NESTLÉ LACTOGEN 4 contains L.reuteri, a healthy probiotic culture, originating from a strain naturally occurring in human breast milk. It also contains B vitamins, essential micronutrients may help normal and efficient metabolism. It also has DHA which may help in brain and vision development. Product of Nestlé Bangladesh Ltd.",480,490,Nestle,https://lh3.google.com/u/0/d/1bxkHWOqwOpucLvZ4DvfMdpz6v60VdStK=w948-h948-p-k-nu-iv1,Baby Care & Food,Baby Food ,1000
kb-0208,Huggies Baby Diapers Dry S (up to 7 kg) 36 pcs,Huggies Baby Diaper Dry-absorb quickly to help stop leaks and offer up to 12 hours of long-lasting leakage protection to help keep baby dry throughout all his daily adventures. Country of Origin: India,840,850,Huggies,https://lh3.google.com/u/0/d/1rfa3IXWDkjuHtDooMSFfuKttRJJ3UUNk=w948-h948-p-k-nu-iv1,Baby Care & Food,Baby Diaper & Wipes ,1000
kb-0209,Nestle Nan 2 (Tin) 400 gm,"Nestlé® NAN® OPTIPRO® 2 is an Follow-up Formula with HMO and OPTIPRO designed for infants after 6 months onwards as the liquid part of the diet during and after weaning, in addition to other foods. It is not to be used as a breast milk substitute during the first 6 months of life. Nestlé® NAN® OPTIPRO® 2 contains HMOs are natural gurardians of a child's development, helping to support the little one's immune system from the start. HMO is the third most abundant component naturally found in Breastmilk and helps to strenghthen Immunity. Additionally it contains OPTIPRO, an optimized protein blend exclusively to NAN that is unique in both quality and amount. It supplies the adequate amount of proteins needed for your baby’s optimal growth without overloading immature organs. It also contains BIFIDUS BL, a probiotic culture that helps to reinforce baby’s defense system and DHA and ARA, two special fatty acids found in breast milk, which are important for your baby’s immune defense system and contribute to the development of brain and vision. Product of Nestlé Bangladesh Ltd.",915,925,Nestle,https://lh3.google.com/u/0/d/1Rz-wUtScfILmZ9aoExmKAy05cJy_bNcu=w948-h948-p-k-nu-iv1,Baby Care & Food,Baby Food ,1000
kb-0210,Linco Baby Cotton Buds With Paper (L-22569) 200 pcs,"Linco Paper Cotton Buds is made from 100% cotton. Use these anti-bacterial cotton buds around your child’s eyes, nose and ears.",290,300,Linco,https://lh3.google.com/u/0/d/1v2-1thwoK5yjyhKjA1dZo7ZHqpLgGBWV=w948-h948-p-k-nu-iv1,Baby Care & Food,Baby Skin Care ,1000
kb-0211,Sudocrem Antiseptic Healing Cream 125 gm,Sudocrem is clinically proven to soothe and heal your baby's delicate skin and works in three simple ways: an emollient soothes sore or inflamed skin; its ingredients are recognized for their healing properties; and a mild local anesthetic helps to ease pain and irritation.,650,660,Sudocrem,https://lh3.google.com/u/0/d/1EHr9fcUqlWGSBofWE5Bke9yKAVZWb-p4=w948-h948-p-k-nu-iv1,Baby Care & Food,Baby Skin Care ,1000
kb-0212,Johnson's Baby Powder 380 gm,"Johnson's Baby Powder offers long lasting freshness and skin comfort to your baby’s delicate skin. It is a safe talcum powder made especially for babies, made with U.S. Pharmacopoeia grade talc to ensure it meets the highest quality & purity. It Helps eliminate friction and has clean, classic baby-fresh scent. Clinically proven to be gentle and mild for your baby’s skin, causes no allergy or irritation to baby's skin and keeps babies feeling fresh and playful. It is Dermatologist-tested and hypoallergenic. No Parabens, No Sulfates, No Dye.",485,495,Johnson's,https://lh3.google.com/u/0/d/1ePOGybQIoqlVYeH94AVvsv6W7g6Q1bSP=w948-h948-p-k-nu-iv1,Baby Care & Food,Baby Skin Care ,1000
kb-0213,Ispahani Blender's Choice Premium Tea 50 Bags,"ISPAHANI is the single largest tea company in Bangladesh. Ispahani Tea Department selects, blends and packs the finest tea for both the local and international markets. It prides itself on quality and achieves a very high degree of customer satisfaction. Best-selling brands such as Mirzapore Best Leaf, Mirzapore Double Chamber Tea Bags, Blender’s Choice Premium Tea and Zareen Premium Tea are market leaders and household names in Bangladesh.",135,145,Ispahani,https://lh3.google.com/u/0/d/1RtqN4KxqP94SIGpTP0reGK4Q_AHrbhOd=w948-h948-p-k-nu-iv1,Tea & Coffee,Tea ,1000
kb-0214,Twinings Green Tea & Mint (25 Teabags) 50 ± 12.5 gm,Twinings Green Tea & Mint (25 Teabags) 50 ± 12.5 gm,540,550,Twinings,https://lh3.google.com/u/0/d/1-W5qrScRuQF0UVpsuxA06_YH1HOdkDqd=w948-h948-p-k-nu-iv1,Tea & Coffee,Tea ,1000
kb-0215,Kazi & Kazi Tulsi Tea (40 Sachets) 60 gm,Kazi & Kazi Tulsi Tea (40 Sachets) 60 gm,170,180,Kazi & Kazi,https://lh3.google.com/u/0/d/1bmcJtyjwqpm-o0PB9kmR_soRzXMJL-jF=w948-h948-p-k-nu-iv1,Tea & Coffee,Tea ,1000
kb-0216,Seylon Family Blend Tea 200 gm,"Consumer CaWin Car,
Motorcycle,
Fridge, Foreign
Tour And Many
Others Surprise
Gift. Minimum
Gift: Mobile
Recharge 20/-
50/-",100,110,Seylon,https://lh3.google.com/u/0/d/1ipJcX8Z7IHUeaC1TWXLPWdQ0n3shz1Qb=w948-h948-p-k-nu-iv1,Tea & Coffee,Tea ,1000
kb-0217,Ispahani Mirzapore Tea Bag 50 pcs,"ISPAHANI is the single largest tea company in Bangladesh. Ispahani Tea Department selects, blends and packs the finest tea for both the local and international markets. It prides itself on quality and achieves a very high degree of customer satisfaction. Best-selling brands such as Mirzapore Best Leaf, Mirzapore Double Chamber Tea Bags, Blender’s Choice Premium Tea and Zareen Premium Tea are market leaders and household names in Bangladesh.",80,90,Ispahani,https://lh3.google.com/u/0/d/1w6fKlbretKjgL9vy3OT7jjaAVPiu2VZj=w948-h948-p-k-nu-iv1,Tea & Coffee,Tea ,1000
kb-0218,Nescafe Classic Coffee (Glass Bottle) 100 gm,NESCAFÉ Classic soluble coffee is perfect for any time of the day Add a teaspoon (1.5g) of NESCAFÉ Classic and 5g Nestlé Coffeemate into 120ml hot (80°C) water. Add sugar as per your taste and stir up well to get a perfect cup of NESCAFÉ. Product of Nestlé Bangladesh Limited,315,325,Nescafe,https://lh3.google.com/u/0/d/1xT5IAIATb5r1DRSliKy5bDtxVLo-jI_r=w948-h948-p-k-nu-iv1,Tea & Coffee,Coffee ,1000
kb-0219,Seylon Gold Blend Double Chamber Tea Bag 100 gm,"Seylon tea is popular among tea enthusiasts for its rich flavor and fragrant aroma. It contains just the right amount of potassium that helps in relaxing the tension in arteries and blood vessels. Aside from being rich in antioxidants, Seylon tea is also linked to health benefits like improved heart health and blood sugar control, as well as weight loss. It's also easy to make at home and has a unique, one-of-a-kind taste that sets it apart from other teas.",80,90,Seylon,https://lh3.google.com/u/0/d/1UCR2AvR1dfozOX7EI8khGDZW3YQu-4WG=w948-h948-p-k-nu-iv1,Tea & Coffee,Tea ,1000
kb-0220,Nescafe Classic Jar 200 gm,"Start your day right with the first sip of NESCAFÉ Classic
NESCAFÉ Classic soluble coffee is perfect for any time of the day
Add a teaspoon (1.5g) of NESCAFÉ Classic and 5g Nestlé Coffeemate into 120ml hot (80°C) water. Add sugar as per your taste and stir up well to get a perfect cup of NESCAFÉ
Storage Instruction: Close lid tightly after use, always use a dry spoon, store in a cool, dry and hygienic place.",485,495,Nescafe,https://lh3.google.com/u/0/d/10RatRgbVe0pT0v6D8P1g2JP9dyr8t2jz=w948-h948-p-k-nu-iv1,Tea & Coffee,Coffee ,1000
kb-0221,Ispahani Mirzapore Best Leaf Tea 400 gm,"""Ispahani Mirzapore Best Leaf"" is produced by blending the BEST tea leaves of the finest tea gardens in Bangladesh. It comes to you in the most modern packing, designed to protect its excellent aroma and taste.",200,210,Ispahani,https://lh3.google.com/u/0/d/168dddNIM3rdH_hqxap_MTSlKM4wUj6Tj=w948-h948-p-k-nu-iv1,Tea & Coffee,Tea ,1000
kb-0222,Ispahani Blender's Choice Premium Black Tea 200 gm,Ispahani Blender's Choice Premium Black Tea 200 gm,150,160,Ispahani,https://lh3.google.com/u/0/d/1ns3ZAHol-CYNyuqiV4tccL1YKSgUYnmp=w948-h948-p-k-nu-iv1,Tea & Coffee,Tea ,1000
kb-0223,AMA Authentic Brazilian Coffee 3in1 15gm,AMA Authentic Brazilian Coffee 3in1 15gm,0,10,AMA,https://lh3.google.com/u/0/d/1xpfpPH1U_LKyFyrCqS8d9owUFCdUvSsK=w948-h948-p-k-nu-iv1,Tea & Coffee,Coffee ,1000
kb-0224,Ispahani Best Tea Leaf (Jar) 350 gm,Ispahani Best Tea Leaf (Jar) 350 gm,190,200,Ispahani,https://lh3.google.com/u/0/d/1jt-AtW1pH50qkcWU96Jg-GulyEjrp9s5=w948-h948-p-k-nu-iv1,Tea & Coffee,Tea ,1000
kb-0225,Tang Powder Drink Orange 200 gm,"Filled with the goodness of orange and enriched with Vitamin A, B, C, and Iron. Beat this summer with the easy to prepare and refreshing taste of Tang. Order now to add magic to your water.",170,180,Tang,https://lh3.google.com/u/0/d/1R16fzOIgMGVCwO7Tpo5FAMJTQSX1d7cQ=w948-h948-p-k-nu-iv1,Beverage,Powder Drinks,1000
kb-0226,Rooh Afza 750 ml,"Sharbat Rooh Afza is a fruit-filled, friendly drink. It is a perfect treat on a hot day. It has been the countrys favorite drink for generations.",290,300,Rooh Afza,https://lh3.google.com/u/0/d/1R3NV-RUp3kN_xyZ1ZEhlKCKUM4Q5PL4O=w948-h948-p-k-nu-iv1,Beverage,Soft Drinks ,1000
kb-0227,Pepsi (Plastic Bottle) 1 ltr,"Through the years, Pepsi is very popular drinks to everyone. Pepsi can refresh your body and keep active.",60,70,Pepsi,https://lh3.google.com/u/0/d/1hS-L_1PELW-3wJemAU_D48qf-shxrSIx=w948-h948-p-k-nu-iv1,Beverage,Soft Drinks ,1000
kb-0228,Horlicks Classic Malt Jar 1 kg,"Filled with a wide range of vitamins and minerals including as Calcium, Iron, Zinc, Phosphorous, Vitamins A, C, E, D, B1, B2, B6, B12 - Horlicks is a nourishing beverage that helps support your child’s growth. Produced from a mix of malted barley, wheat and milk, this unrivaled tasty recipe has been providing nutrition to people for many years. Horlicks helps to make kids Taller, Stronger and Sharper!",670,680,Horlicks,https://lh3.google.com/u/0/d/1mc0iobrUC8_0OaQBNdkJV_WIhwDJqQ-z=w948-h948-p-k-nu-iv1,Beverage,Powder Drinks,1000
kb-0229,Pepsi Drinks Can 250 ml,"Through the years, Pepsi is very popular drinks to everyone. Pepsi can refresh your body and keep active.",40,50,Pepsi,https://lh3.google.com/u/0/d/1JcFSOFNwzjn_-vYVvBzy2T7iiFaGXF4z=w948-h948-p-k-nu-iv1,Beverage,Soft Drinks ,1000
kb-0230,Sprite 1250 ml,"Crisp, refreshing and clean-tasting, Sprite is the world’s leading lemon and lime-flavoured soft drink.",65,75,Sprite,https://lh3.google.com/u/0/d/1h1mm6Rkb6xhO_Fu9ehH5eOF2FOeaUabj=w948-h948-p-k-nu-iv1,Beverage,Soft Drinks ,1000
kb-0231,Coca-Cola 2.25 ltr,"Coca-Cola is the most popular and biggest-selling soft drink in history, as well as one of the most recognizable brands in the world. Created in 1886 in Atlanta, Georgia, by Dr. John S. Pemberton, Coca-Cola was first offered as a fountain beverage at Jacob's Pharmacy by mixing Coca-Colasyrup with carbonated water. Coca-Cola was patented in 1887, registered as a trademark in 1893 and by 1895 it was being sold in every state and territory in the United States. In 1899, The Coca-Cola Company began franchised bottling operations in the United States and in 1906 bottling operations for Coca-Cola began to expand internationally.",120,130,Coca-Cola,https://lh3.google.com/u/0/d/1BNVpRQ36ncBBMeusH3OjvtkuVQFm3I78=w948-h948-p-k-nu-iv1,Beverage,Soft Drinks ,1000
kb-0232,Sprite Pet 2.25 ltr,"Crisp, refreshing and clean-tasting, Sprite is the world’s leading lemon and lime-flavoured soft drink.",120,130,Sprite,https://lh3.google.com/u/0/d/1qSTfl5r1nYU_w7kCrEqxa2D6bPeovnsi=w948-h948-p-k-nu-iv1,Beverage,Soft Drinks ,1000
kb-0233,7up Pet Bottle 2 ltr,7up Pet Bottle 2 ltr,110,120,7up,https://lh3.google.com/u/0/d/1wHGfItlglKMVUNkErc4H_0jQ4iPk0fyO=w948-h948-p-k-nu-iv1,Beverage,Soft Drinks ,1000
kb-0234,7up (Plastic Bottle)  1 ltr,"Refreshingly Original. Caffeine-free with 100% natural flavors for a crisp, clean, refreshing taste.",60,70,7up,https://lh3.google.com/u/0/d/195mq_H9YdB4UytQUeP2wDUcWJBorrnyt=w948-h948-p-k-nu-iv1,Beverage,Soft Drinks ,1000
kb-0235,Pepsi Pet Bottle 2 ltr,Pepsi Pet Bottle 2 ltr,110,120,Pepsi,https://lh3.google.com/u/0/d/1_SfB3Bw2jHl2w3-VX00gmrJM_1ga4fMS=w948-h948-p-k-nu-iv1,Beverage,Soft Drinks ,1000
kb-0236,Aquafina Drinking Water 1 ltr,Aquafina Drinking Water 1 ltr,15,25,Aquafina,https://lh3.google.com/u/0/d/1Jr6iyoLXCLRw4Nh-BeJq_-OHiESMirxx=w948-h948-p-k-nu-iv1,Beverage,Mineral Water ,1000
kb-0237,Aquafina Drinking Water 500 ml,Aquafina Drinking Water 500 ml,5,15,Aquafina,https://lh3.google.com/u/0/d/1DWNSRv5mhzRLKoC8b4im5U101Ugku05Q=w948-h948-p-k-nu-iv1,Beverage,Mineral Water ,1000
kb-0238,Shakti Toilet Cleaner 750 ml,Shakti Toilet Cleaner 750 ml,140,150,Shakti,https://lh3.google.com/u/0/d/1hY6_SOl_TT3yxTzZFYavEocLtlKf9jGM=w948-h948-p-k-nu-iv1,Home Care,Cleaning Products,1000
kb-0239,Shakti Toilet Cleaner 500 ml,Shakti Toilet Cleaner 500 ml,110,120,Shakti,https://lh3.google.com/u/0/d/1K2NUrqajm_zbGdnhzRMal0JTCdVgf4bh=w948-h948-p-k-nu-iv1,Home Care,Cleaning Products,1000
